ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
UnsafeThread-2, 972288, 0.00000000, 0.00000000, 0.00000000, 0.00903300, 0.00000000, 0.53490800, 0.54787000,0.60693500, 1462298419762
SafeThread-2, 774656, 0.09688600, 0.09688600, 0.09688600, 0.00794300, 0.09688600, 0.47117600, 0.58267800,0.64044900, 1462298821584
UnsafeThread-1, 970752, 0.00000000, 0.00000000, 0.00000000, 0.00877900, 0.00000000, 0.49802900, 0.51089300,0.56981000, 1462298847675
UnsafeThread-2, 972800, 0.00000000, 0.00000000, 0.00000000, 0.00865200, 0.00000000, 0.42066400, 0.43325200,0.49131100, 1462298911115
SafeThread-1, 774656, 0.09761900, 0.09761900, 0.09761900, 0.00778600, 0.09761900, 0.56782100, 0.68036200,0.73847600, 1462299157362
UnsafeThread-1, 971264, 0.00000000, 0.00000000, 0.00000000, 0.00886500, 0.00000000, 0.48338600, 0.49615300,0.55462500, 1462299402349
SafeThread-2, 775168, 0.09617100, 0.09617100, 0.09617100, 0.00786400, 0.09617100, 0.56387200, 0.67834700,0.73644200, 1462299558073
UnsafeThread-2, 973312, 0.00000000, 0.00000000, 0.00000000, 0.00852500, 0.00000000, 0.60155400, 0.61424600,0.67215400, 1462299583315
SafeThread-1, 775168, 0.09686800, 0.09686800, 0.09686800, 0.00824900, 0.09686800, 0.42891400, 0.54610500,0.60411700, 1462299761536
UnsafeThread-1, 971776, 0.00000000, 0.00000000, 0.00000000, 0.00858900, 0.00000000, 0.53443700, 0.54721400,0.60496900, 1462300007367
UnsafeThread-2, 973824, 0.00000000, 0.00000000, 0.00000000, 0.00842600, 0.00000000, 0.50755200, 0.52021000,0.57735100, 1462300160716
SafeThread-2, 775680, 0.09637900, 0.09637900, 0.09637900, 0.00806400, 0.09637900, 0.51875300, 0.63263000,0.69119600, 1462300249326
SafeThread-1, 775680, 0.09616200, 0.09616200, 0.09616200, 0.00773100, 0.09616200, 0.50892400, 0.62122900,0.67961800, 1462300441198
UnsafeThread-1, 972288, 0.00000000, 0.00000000, 0.00000000, 0.00854700, 0.00000000, 0.48483800, 0.49743200,0.55553700, 1462300562946
UnsafeThread-2, 974336, 0.00000000, 0.00000000, 0.00000000, 0.00850800, 0.00000000, 0.48353200, 0.49607000,0.55421200, 1462300714969
SafeThread-2, 776192, 0.09774100, 0.09774100, 0.09774100, 0.00819200, 0.09774100, 0.52290000, 0.63943100,0.69778400, 1462300947150
UnsafeThread-1, 972800, 0.00000000, 0.00000000, 0.00000000, 0.00892000, 0.00000000, 0.40563700, 0.41838500,0.47590500, 1462301038893
SafeThread-1, 776192, 0.09724100, 0.09724100, 0.09724100, 0.00801800, 0.09724100, 0.54982300, 0.66445900,0.72328700, 1462301164533
UnsafeThread-2, 974848, 0.00000000, 0.00000000, 0.00000000, 0.00827400, 0.00000000, 0.44705200, 0.45983700,0.51890400, 1462301233914
UnsafeThread-1, 973312, 0.00000000, 0.00000000, 0.00000000, 0.00897800, 0.00000000, 0.47468800, 0.48760600,0.54623600, 1462301585177
SafeThread-2, 776704, 0.09671200, 0.09671200, 0.09671200, 0.00738500, 0.09671200, 0.49986000, 0.61358400,0.67218600, 1462301619371
SafeThread-1, 776704, 0.09742300, 0.09742300, 0.09742300, 0.00751800, 0.09742300, 0.43060300, 0.54780100,0.60667900, 1462301771264
UnsafeThread-2, 975360, 0.00000000, 0.00000000, 0.00000000, 0.00895100, 0.00000000, 0.48504900, 0.49770200,0.55581100, 1462301789772
UnsafeThread-1, 973824, 0.00000000, 0.00000000, 0.00000000, 0.00889100, 0.00000000, 0.49909000, 0.51172400,0.57006000, 1462302155276
SafeThread-2, 777216, 0.09637300, 0.09637300, 0.09637300, 0.00806300, 0.09637300, 0.45714500, 0.57357800,0.63209300, 1462302251507
UnsafeThread-2, 975872, 0.00000000, 0.00000000, 0.00000000, 0.00869700, 0.00000000, 0.45678700, 0.46956800,0.52723400, 1462302317060
SafeThread-1, 777216, 0.09823000, 0.09823000, 0.09823000, 0.00815200, 0.09823000, 0.64804500, 0.76331400,0.82139900, 1462302592703
UnsafeThread-1, 974336, 0.00000000, 0.00000000, 0.00000000, 0.00835800, 0.00000000, 0.40764200, 0.42021200,0.47824800, 1462302633567
UnsafeThread-2, 976384, 0.00000000, 0.00000000, 0.00000000, 0.00819600, 0.00000000, 0.44969700, 0.46245300,0.52041100, 1462302837509
SafeThread-2, 777728, 0.09768300, 0.09768300, 0.09768300, 0.00850700, 0.09768300, 0.46411000, 0.58012800,0.63801600, 1462302889570
SafeThread-1, 777728, 0.09654100, 0.09654100, 0.09654100, 0.00785100, 0.09654100, 0.51731300, 0.63260700,0.69120600, 1462303283958
UnsafeThread-1, 974848, 0.00000000, 0.00000000, 0.00000000, 0.00856400, 0.00000000, 0.58502200, 0.59774400,0.65608300, 1462303289700
UnsafeThread-2, 976896, 0.00000000, 0.00000000, 0.00000000, 0.00909800, 0.00000000, 0.47958900, 0.49209500,0.55035800, 1462303387925
SafeThread-2, 778240, 0.09780600, 0.09780600, 0.09780600, 0.00830900, 0.09780600, 0.47876100, 0.59193100,0.65076200, 1462303540374
UnsafeThread-1, 975360, 0.00000000, 0.00000000, 0.00000000, 0.00858900, 0.00000000, 0.49234500, 0.50502400,0.56310700, 1462303852845
UnsafeThread-2, 977408, 0.00000000, 0.00000000, 0.00000000, 0.00878200, 0.00000000, 0.43715900, 0.44985700,0.50785800, 1462303895829
SafeThread-1, 778240, 0.09833600, 0.09833600, 0.09833600, 0.00827500, 0.09833600, 0.51734200, 0.63204300,0.69048800, 1462303974483
SafeThread-2, 778752, 0.09604300, 0.09604300, 0.09604300, 0.00752000, 0.09604300, 0.53991400, 0.65799300,0.71593700, 1462304256357
UnsafeThread-2, 977920, 0.00000000, 0.00000000, 0.00000000, 0.00880300, 0.00000000, 0.52356800, 0.53651200,0.59423200, 1462304490099
UnsafeThread-1, 975872, 0.00000000, 0.00000000, 0.00000000, 0.00873300, 0.00000000, 0.57996100, 0.59259900,0.65025000, 1462304503147
SafeThread-1, 778752, 0.09633800, 0.09633800, 0.09633800, 0.00775700, 0.09633800, 0.62117400, 0.73737800,0.79566200, 1462304770175
SafeThread-2, 779264, 0.09652300, 0.09652300, 0.09652300, 0.00776900, 0.09652300, 0.50204700, 0.61867700,0.67659400, 1462304933005
UnsafeThread-1, 976384, 0.00000000, 0.00000000, 0.00000000, 0.00868700, 0.00000000, 0.47680300, 0.48936100,0.54757100, 1462305050764
UnsafeThread-2, 978432, 0.00000000, 0.00000000, 0.00000000, 0.00847200, 0.00000000, 0.54323600, 0.55613900,0.61362400, 1462305103777
UnsafeThread-1, 976896, 0.00000000, 0.00000000, 0.00000000, 0.00881000, 0.00000000, 0.44684500, 0.46004000,0.51777400, 1462305568604
SafeThread-2, 779776, 0.09682900, 0.09682900, 0.09682900, 0.00787200, 0.09682900, 0.48454700, 0.59998400,0.65801500, 1462305591075
SafeThread-1, 779264, 0.09806900, 0.09806900, 0.09806900, 0.00837100, 0.09806900, 0.65032500, 0.76449300,0.82279400, 1462305593023
UnsafeThread-2, 978944, 0.00000000, 0.00000000, 0.00000000, 0.00878300, 0.00000000, 0.47129100, 0.48401200,0.54193000, 1462305645748
UnsafeThread-1, 977408, 0.00000000, 0.00000000, 0.00000000, 0.00874100, 0.00000000, 0.45086100, 0.46361300,0.52228100, 1462306090932
SafeThread-1, 779776, 0.09769800, 0.09769800, 0.09769800, 0.00789600, 0.09769800, 0.39233300, 0.50645900,0.56533000, 1462306158399
UnsafeThread-2, 979456, 0.00000000, 0.00000000, 0.00000000, 0.00936100, 0.00000000, 0.46510900, 0.47798200,0.53702200, 1462306182819
SafeThread-2, 780288, 0.09760400, 0.09760400, 0.09760400, 0.00805900, 0.09760400, 0.55601600, 0.67073100,0.72936800, 1462306320472
UnsafeThread-1, 977920, 0.00000000, 0.00000000, 0.00000000, 0.00887900, 0.00000000, 0.54016100, 0.55286000,0.61099000, 1462306701959
UnsafeThread-2, 979968, 0.00000000, 0.00000000, 0.00000000, 0.00878400, 0.00000000, 0.45899800, 0.47174000,0.52992400, 1462306712795
SafeThread-1, 780288, 0.09711700, 0.09711700, 0.09711700, 0.00784500, 0.09711700, 0.55452800, 0.66992900,0.72863700, 1462306887084
SafeThread-2, 780800, 0.09805600, 0.09805600, 0.09805600, 0.00815800, 0.09805600, 0.51671200, 0.63204900,0.69089600, 1462307011416
UnsafeThread-2, 980480, 0.00000000, 0.00000000, 0.00000000, 0.00864900, 0.00000000, 0.40976300, 0.42275900,0.48138500, 1462307194222
UnsafeThread-1, 978432, 0.00000000, 0.00000000, 0.00000000, 0.00845000, 0.00000000, 0.49046000, 0.50306300,0.56093200, 1462307262937
SafeThread-1, 780800, 0.09819600, 0.09819600, 0.09819600, 0.00845400, 0.09819600, 0.50517800, 0.61989500,0.67875900, 1462307565888
SafeThread-2, 781312, 0.09685600, 0.09685600, 0.09685600, 0.00805300, 0.09685600, 0.48891700, 0.60325800,0.66180400, 1462307673254
UnsafeThread-1, 978944, 0.00000000, 0.00000000, 0.00000000, 0.00894200, 0.00000000, 0.40906000, 0.42205600,0.48099100, 1462307743966
UnsafeThread-2, 980992, 0.00000000, 0.00000000, 0.00000000, 0.00876500, 0.00000000, 0.52140200, 0.53430200,0.59313900, 1462307787428
SafeThread-2, 781824, 0.09761200, 0.09761200, 0.09761200, 0.00822200, 0.09761200, 0.47330600, 0.58764200,0.64623600, 1462308319531
UnsafeThread-2, 981504, 0.00000000, 0.00000000, 0.00000000, 0.00862900, 0.00000000, 0.46164000, 0.47435400,0.53266300, 1462308320143
SafeThread-1, 781312, 0.09751100, 0.09751100, 0.09751100, 0.00808200, 0.09751100, 0.59351700, 0.70951800,0.76837700, 1462308334315
UnsafeThread-1, 979456, 0.00000000, 0.00000000, 0.00000000, 0.00883200, 0.00000000, 0.53020900, 0.54305600,0.60120800, 1462308345230
UnsafeThread-2, 982016, 0.00000000, 0.00000000, 0.00000000, 0.00839700, 0.00000000, 0.46134800, 0.47436800,0.53271800, 1462308852907
UnsafeThread-1, 979968, 0.00000000, 0.00000000, 0.00000000, 0.00852100, 0.00000000, 0.50124100, 0.51426400,0.57293100, 1462308918197
SafeThread-2, 782336, 0.09804900, 0.09804900, 0.09804900, 0.00823400, 0.09804900, 0.51512000, 0.63074500,0.68953400, 1462309009111
SafeThread-1, 781824, 0.09732200, 0.09732200, 0.09732200, 0.00787000, 0.09732200, 0.50099400, 0.61689700,0.67584000, 1462309010205
UnsafeThread-2, 982528, 0.00000000, 0.00000000, 0.00000000, 0.00837700, 0.00000000, 0.42189300, 0.43500500,0.49373200, 1462309346685
UnsafeThread-1, 980480, 0.00000000, 0.00000000, 0.00000000, 0.00860000, 0.00000000, 0.68665000, 0.69936800,0.75724800, 1462309675476
SafeThread-2, 782848, 0.09647600, 0.09647600, 0.09647600, 0.00790200, 0.09647600, 0.49668600, 0.61352000,0.67190600, 1462309681070
UnsafeThread-2, 983040, 0.00000000, 0.00000000, 0.00000000, 0.00877200, 0.00000000, 0.45564700, 0.46821800,0.52555000, 1462309872280
SafeThread-1, 782336, 0.09623000, 0.09623000, 0.09623000, 0.00781700, 0.09623000, 0.69702500, 0.81389900,0.87213600, 1462309882392
UnsafeThread-1, 980992, 0.00000000, 0.00000000, 0.00000000, 0.00854600, 0.00000000, 0.53586400, 0.54895700,0.60771700, 1462310283231
UnsafeThread-2, 983552, 0.00000000, 0.00000000, 0.00000000, 0.00862100, 0.00000000, 0.44312300, 0.45587400,0.51378800, 1462310386108
SafeThread-2, 783360, 0.09692100, 0.09692100, 0.09692100, 0.00791300, 0.09692100, 0.66752700, 0.78494900,0.84364100, 1462310524766
SafeThread-1, 782848, 0.09683600, 0.09683600, 0.09683600, 0.00827000, 0.09683600, 0.56070100, 0.67836600,0.73663400, 1462310619108
UnsafeThread-1, 981504, 0.00000000, 0.00000000, 0.00000000, 0.00877600, 0.00000000, 0.49426900, 0.50734400,0.56620000, 1462310849472
UnsafeThread-2, 984064, 0.00000000, 0.00000000, 0.00000000, 0.00831000, 0.00000000, 0.44186700, 0.45476800,0.51289500, 1462310899052
SafeThread-2, 783872, 0.09676800, 0.09676800, 0.09676800, 0.00794800, 0.09676800, 0.62333800, 0.74190000,0.80052300, 1462311325339
SafeThread-1, 783360, 0.09770300, 0.09770300, 0.09770300, 0.00786000, 0.09770300, 0.58421300, 0.69879400,0.75786100, 1462311377016
UnsafeThread-1, 982016, 0.00000000, 0.00000000, 0.00000000, 0.00876300, 0.00000000, 0.50646300, 0.51882200,0.57668900, 1462311426217
UnsafeThread-2, 984576, 0.00000000, 0.00000000, 0.00000000, 0.00892500, 0.00000000, 0.50631200, 0.51889900,0.57656100, 1462311475670
UnsafeThread-1, 982528, 0.00000000, 0.00000000, 0.00000000, 0.00883800, 0.00000000, 0.41732200, 0.43018000,0.48824800, 1462311914519
UnsafeThread-2, 985088, 0.00000000, 0.00000000, 0.00000000, 0.00873100, 0.00000000, 0.48700000, 0.49971300,0.55854500, 1462312034256
SafeThread-2, 784384, 0.09701100, 0.09701100, 0.09701100, 0.00788300, 0.09701100, 0.54866000, 0.66368600,0.72213900, 1462312047532
SafeThread-1, 783872, 0.09764500, 0.09764500, 0.09764500, 0.00800600, 0.09764500, 0.53896700, 0.65529300,0.71446400, 1462312091522
UnsafeThread-1, 983040, 0.00000000, 0.00000000, 0.00000000, 0.00879900, 0.00000000, 0.50235900, 0.51508700,0.57287800, 1462312487699
UnsafeThread-2, 985600, 0.00000000, 0.00000000, 0.00000000, 0.00905400, 0.00000000, 0.46363500, 0.47630700,0.53498700, 1462312569290
SafeThread-2, 784896, 0.09752300, 0.09752300, 0.09752300, 0.00806700, 0.09752300, 0.43652200, 0.55222200,0.61100300, 1462312658577
SafeThread-1, 784384, 0.09801700, 0.09801700, 0.09801700, 0.00815300, 0.09801700, 0.54299900, 0.65780000,0.71670100, 1462312808263
UnsafeThread-1, 983552, 0.00000000, 0.00000000, 0.00000000, 0.00854600, 0.00000000, 0.44601300, 0.45889800,0.51706800, 1462313004811
UnsafeThread-2, 986112, 0.00000000, 0.00000000, 0.00000000, 0.00808200, 0.00000000, 0.52751300, 0.54017500,0.59754300, 1462313166882
SafeThread-2, 785408, 0.09686300, 0.09686300, 0.09686300, 0.00793500, 0.09686300, 0.52396900, 0.64222700,0.70061900, 1462313359230
SafeThread-1, 784896, 0.09753400, 0.09753400, 0.09753400, 0.00806800, 0.09753400, 0.56405100, 0.68021500,0.73879100, 1462313547090
UnsafeThread-1, 984064, 0.00000000, 0.00000000, 0.00000000, 0.00860500, 0.00000000, 0.54927800, 0.56217000,0.62010800, 1462313624957
UnsafeThread-2, 986624, 0.00000000, 0.00000000, 0.00000000, 0.00911000, 0.00000000, 0.41984900, 0.43272100,0.49115100, 1462313658079
SafeThread-2, 785920, 0.09723000, 0.09723000, 0.09723000, 0.00797100, 0.09723000, 0.57745900, 0.69179100,0.75069800, 1462314109983
UnsafeThread-2, 987136, 0.00000000, 0.00000000, 0.00000000, 0.00866600, 0.00000000, 0.43359500, 0.44646700,0.50508900, 1462314163203
SafeThread-1, 785408, 0.09734000, 0.09734000, 0.09734000, 0.00835000, 0.09734000, 0.46017200, 0.57697000,0.63566400, 1462314182792
UnsafeThread-1, 984576, 0.00000000, 0.00000000, 0.00000000, 0.00871200, 0.00000000, 0.56468900, 0.57745700,0.63580300, 1462314260794
UnsafeThread-2, 987648, 0.00000000, 0.00000000, 0.00000000, 0.00936700, 0.00000000, 0.43524300, 0.44808600,0.50716300, 1462314670404
UnsafeThread-1, 985088, 0.00000000, 0.00000000, 0.00000000, 0.00874300, 0.00000000, 0.48513600, 0.49830400,0.55682100, 1462314817658
SafeThread-2, 786432, 0.09679400, 0.09679400, 0.09679400, 0.00829900, 0.09679400, 0.55062000, 0.66641100,0.72512800, 1462314835172
SafeThread-1, 785920, 0.09675900, 0.09675900, 0.09675900, 0.00834100, 0.09675900, 0.52428800, 0.63998600,0.69865800, 1462314881487
UnsafeThread-2, 988160, 0.00000000, 0.00000000, 0.00000000, 0.00861300, 0.00000000, 0.48519900, 0.49841000,0.55700300, 1462315227450
SafeThread-2, 786944, 0.09763700, 0.09763700, 0.09763700, 0.00818700, 0.09763700, 0.45664700, 0.57477400,0.63364300, 1462315468875
UnsafeThread-1, 985600, 0.00000000, 0.00000000, 0.00000000, 0.00858700, 0.00000000, 0.60118300, 0.61394500,0.67207100, 1462315489766
SafeThread-1, 786432, 0.09638100, 0.09638100, 0.09638100, 0.00802700, 0.09638100, 0.56143100, 0.67707400,0.73554900, 1462315617076
UnsafeThread-2, 988672, 0.00000000, 0.00000000, 0.00000000, 0.00888600, 0.00000000, 0.42963000, 0.44254100,0.50092600, 1462315728419
UnsafeThread-1, 986112, 0.00000000, 0.00000000, 0.00000000, 0.00891200, 0.00000000, 0.48251000, 0.49521000,0.55383000, 1462316043648
SafeThread-2, 787456, 0.09769500, 0.09769500, 0.09769500, 0.00798500, 0.09769500, 0.57420000, 0.69121800,0.74988200, 1462316218799
SafeThread-1, 786944, 0.09789600, 0.09789600, 0.09789600, 0.00822500, 0.09789600, 0.45870800, 0.57415100,0.63263200, 1462316249759
UnsafeThread-2, 989184, 0.00000000, 0.00000000, 0.00000000, 0.00855900, 0.00000000, 0.46086400, 0.47361500,0.53189200, 1462316260357
UnsafeThread-1, 986624, 0.00000000, 0.00000000, 0.00000000, 0.00854500, 0.00000000, 0.52092000, 0.53376400,0.59232400, 1462316636013
UnsafeThread-2, 989696, 0.00000000, 0.00000000, 0.00000000, 0.00859900, 0.00000000, 0.48306600, 0.49628700,0.55476500, 1462316815165
SafeThread-2, 787968, 0.09698300, 0.09698300, 0.09698300, 0.00764900, 0.09698300, 0.43222100, 0.55260900,0.61141100, 1462316830255
SafeThread-1, 787456, 0.09859400, 0.09859400, 0.09859400, 0.00842300, 0.09859400, 0.53637900, 0.65415300,0.71315600, 1462316962952
UnsafeThread-1, 987136, 0.00000000, 0.00000000, 0.00000000, 0.00898100, 0.00000000, 0.62914900, 0.64189000,0.70075900, 1462317336824
UnsafeThread-2, 990208, 0.00000000, 0.00000000, 0.00000000, 0.00916600, 0.00000000, 0.56551600, 0.57825900,0.63614000, 1462317451352
SafeThread-2, 788480, 0.09772800, 0.09772800, 0.09772800, 0.00824600, 0.09772800, 0.58965400, 0.70710600,0.76568400, 1462317595980
SafeThread-1, 787968, 0.09672200, 0.09672200, 0.09672200, 0.00784300, 0.09672200, 0.53351500, 0.65225600,0.71019300, 1462317673194
UnsafeThread-1, 987648, 0.00000000, 0.00000000, 0.00000000, 0.00860300, 0.00000000, 0.55323000, 0.56610400,0.62364800, 1462317960534
UnsafeThread-2, 990720, 0.00000000, 0.00000000, 0.00000000, 0.00879500, 0.00000000, 0.47499100, 0.48778900,0.54628400, 1462317997660
SafeThread-2, 788992, 0.09823900, 0.09823900, 0.09823900, 0.00835800, 0.09823900, 0.50333000, 0.61841600,0.67779100, 1462318273816
SafeThread-1, 788480, 0.09700500, 0.09700500, 0.09700500, 0.00795100, 0.09700500, 0.44875700, 0.56452700,0.62310000, 1462318296335
UnsafeThread-2, 991232, 0.00000000, 0.00000000, 0.00000000, 0.00866500, 0.00000000, 0.39280700, 0.40570800,0.46447300, 1462318462177
UnsafeThread-1, 988160, 0.00000000, 0.00000000, 0.00000000, 0.00871500, 0.00000000, 0.47489900, 0.48777100,0.54681400, 1462318507394
SafeThread-2, 789504, 0.09663200, 0.09663200, 0.09663200, 0.00798800, 0.09663200, 0.53651800, 0.65378700,0.71224500, 1462318986106
UnsafeThread-2, 991744, 0.00000000, 0.00000000, 0.00000000, 0.00876000, 0.00000000, 0.51216400, 0.52555400,0.58418900, 1462319046401
SafeThread-1, 788992, 0.09773900, 0.09773900, 0.09773900, 0.00799100, 0.09773900, 0.61534300, 0.73339700,0.79226200, 1462319088647
UnsafeThread-1, 988672, 0.00000000, 0.00000000, 0.00000000, 0.00869800, 0.00000000, 0.53613800, 0.54903100,0.60729600, 1462319114748
UnsafeThread-2, 992256, 0.00000000, 0.00000000, 0.00000000, 0.00834100, 0.00000000, 0.42991200, 0.44284500,0.50089000, 1462319547341
UnsafeThread-1, 989184, 0.00000000, 0.00000000, 0.00000000, 0.00865600, 0.00000000, 0.44543500, 0.45836500,0.51652600, 1462319631308
SafeThread-2, 790016, 0.09618600, 0.09618600, 0.09618600, 0.00753600, 0.09618600, 0.61248600, 0.72712200,0.78558400, 1462319771741
SafeThread-1, 789504, 0.09667400, 0.09667400, 0.09667400, 0.00811300, 0.09667400, 0.63254900, 0.74688500,0.80500800, 1462319893705
UnsafeThread-1, 989696, 0.00000000, 0.00000000, 0.00000000, 0.00869900, 0.00000000, 0.39743400, 0.41050600,0.46933700, 1462320100693
UnsafeThread-2, 992768, 0.00000000, 0.00000000, 0.00000000, 0.00920700, 0.00000000, 0.48819400, 0.50094600,0.55944700, 1462320106832
SafeThread-2, 790528, 0.09671700, 0.09671700, 0.09671700, 0.00846300, 0.09671700, 0.49972200, 0.61760100,0.67622400, 1462320448005
SafeThread-1, 790016, 0.09834800, 0.09834800, 0.09834800, 0.00810700, 0.09834800, 0.47481900, 0.59111400,0.64950300, 1462320543254
UnsafeThread-1, 990208, 0.00000000, 0.00000000, 0.00000000, 0.00878300, 0.00000000, 0.48384600, 0.49707700,0.55521200, 1462320655960
UnsafeThread-2, 993280, 0.00000000, 0.00000000, 0.00000000, 0.00906600, 0.00000000, 0.57831800, 0.59104700,0.64915800, 1462320756025
SafeThread-2, 791040, 0.09708700, 0.09708700, 0.09708700, 0.00806500, 0.09708700, 0.52959200, 0.64596800,0.70483700, 1462321152926
SafeThread-1, 790528, 0.09781000, 0.09781000, 0.09781000, 0.00831500, 0.09781000, 0.45167400, 0.56832000,0.62702800, 1462321170340
UnsafeThread-1, 990720, 0.00000000, 0.00000000, 0.00000000, 0.00861500, 0.00000000, 0.50610200, 0.51889900,0.57728100, 1462321233288
UnsafeThread-2, 993792, 0.00000000, 0.00000000, 0.00000000, 0.00910000, 0.00000000, 0.49334200, 0.50642100,0.56582700, 1462321321888
SafeThread-2, 791552, 0.09613900, 0.09613900, 0.09613900, 0.00781000, 0.09613900, 0.48575700, 0.60404100,0.66234600, 1462321815317
UnsafeThread-2, 994304, 0.00000000, 0.00000000, 0.00000000, 0.00907600, 0.00000000, 0.43439900, 0.44729000,0.50567400, 1462321827612
UnsafeThread-1, 991232, 0.00000000, 0.00000000, 0.00000000, 0.00886900, 0.00000000, 0.56810400, 0.58108000,0.63902700, 1462321872364
SafeThread-1, 791040, 0.09804300, 0.09804300, 0.09804300, 0.00802700, 0.09804300, 0.53860000, 0.65535700,0.71395900, 1462321884357
UnsafeThread-1, 991744, 0.00000000, 0.00000000, 0.00000000, 0.00853500, 0.00000000, 0.47133000, 0.48461800,0.54320900, 1462322415614
UnsafeThread-2, 994816, 0.00000000, 0.00000000, 0.00000000, 0.00864600, 0.00000000, 0.52588600, 0.53881300,0.59736100, 1462322425013
SafeThread-2, 792064, 0.09614700, 0.09614700, 0.09614700, 0.00778600, 0.09614700, 0.57651500, 0.69482300,0.75392300, 1462322569286
SafeThread-1, 791552, 0.09743600, 0.09743600, 0.09743600, 0.00775300, 0.09743600, 0.51042600, 0.62908800,0.68800500, 1462322572412
UnsafeThread-1, 992256, 0.00000000, 0.00000000, 0.00000000, 0.00907200, 0.00000000, 0.48791000, 0.50075300,0.55901000, 1462322974665
UnsafeThread-2, 995328, 0.00000000, 0.00000000, 0.00000000, 0.00841100, 0.00000000, 0.48609900, 0.49923400,0.55790700, 1462322982967
SafeThread-2, 792576, 0.09772100, 0.09772100, 0.09772100, 0.00833700, 0.09772100, 0.42284700, 0.53942000,0.59861900, 1462323167954
SafeThread-1, 792064, 0.09767800, 0.09767800, 0.09767800, 0.00795200, 0.09767800, 0.54387100, 0.66059900,0.71948800, 1462323291942
UnsafeThread-2, 995840, 0.00000000, 0.00000000, 0.00000000, 0.00897200, 0.00000000, 0.45154600, 0.46427600,0.52253400, 1462323505548
UnsafeThread-1, 992768, 0.00000000, 0.00000000, 0.00000000, 0.00876600, 0.00000000, 0.55635200, 0.56910500,0.62767900, 1462323602382
SafeThread-2, 793088, 0.09769600, 0.09769600, 0.09769600, 0.00806800, 0.09769600, 0.55237100, 0.67061900,0.72931500, 1462323897316
SafeThread-1, 792576, 0.09680600, 0.09680600, 0.09680600, 0.00803700, 0.09680600, 0.49746000, 0.61345600,0.67219200, 1462323964189
UnsafeThread-2, 996352, 0.00000000, 0.00000000, 0.00000000, 0.00853200, 0.00000000, 0.46102500, 0.47415200,0.53276900, 1462324038357
UnsafeThread-1, 993280, 0.00000000, 0.00000000, 0.00000000, 0.00831700, 0.00000000, 0.52739800, 0.54040100,0.59869300, 1462324201143
UnsafeThread-2, 996864, 0.00000000, 0.00000000, 0.00000000, 0.00873300, 0.00000000, 0.43950900, 0.45257900,0.51076500, 1462324549176
SafeThread-2, 793600, 0.09753400, 0.09753400, 0.09753400, 0.00833400, 0.09753400, 0.54569800, 0.65932200,0.71783800, 1462324615204
SafeThread-1, 793088, 0.09749500, 0.09749500, 0.09749500, 0.00792800, 0.09749500, 0.51883700, 0.63223500,0.69049900, 1462324654729
UnsafeThread-1, 993792, 0.00000000, 0.00000000, 0.00000000, 0.00841000, 0.00000000, 0.38525700, 0.39798100,0.45598000, 1462324657157
UnsafeThread-2, 997376, 0.00000000, 0.00000000, 0.00000000, 0.00862600, 0.00000000, 0.45255300, 0.46550500,0.52388700, 1462325073105
UnsafeThread-1, 994304, 0.00000000, 0.00000000, 0.00000000, 0.00878100, 0.00000000, 0.41130200, 0.42477800,0.48260800, 1462325139810
SafeThread-2, 794112, 0.09614500, 0.09614500, 0.09614500, 0.00787200, 0.09614500, 0.54657100, 0.66103900,0.71942100, 1462325334670
SafeThread-1, 793600, 0.09807800, 0.09807800, 0.09807800, 0.00845200, 0.09807800, 0.57311700, 0.68858000,0.74760800, 1462325402380
UnsafeThread-2, 997888, 0.00000000, 0.00000000, 0.00000000, 0.00870600, 0.00000000, 0.50235200, 0.51492600,0.57315500, 1462325646303
UnsafeThread-1, 994816, 0.00000000, 0.00000000, 0.00000000, 0.00881200, 0.00000000, 0.45317300, 0.46619800,0.52494400, 1462325664804
SafeThread-2, 794624, 0.09694800, 0.09694800, 0.09694800, 0.00790100, 0.09694800, 0.50370000, 0.62288800,0.68213700, 1462326016851
SafeThread-1, 794112, 0.09632500, 0.09632500, 0.09632500, 0.00789500, 0.09632500, 0.47679500, 0.59588000,0.65466300, 1462326057095
UnsafeThread-1, 995328, 0.00000000, 0.00000000, 0.00000000, 0.00886100, 0.00000000, 0.46682300, 0.47982800,0.53862300, 1462326203472
UnsafeThread-2, 998400, 0.00000000, 0.00000000, 0.00000000, 0.00881100, 0.00000000, 0.53510500, 0.54787200,0.60633100, 1462326252680
SafeThread-1, 794624, 0.09653000, 0.09653000, 0.09653000, 0.00788000, 0.09653000, 0.51866800, 0.63690600,0.69530800, 1462326752453
SafeThread-2, 795136, 0.09571600, 0.09571600, 0.09571600, 0.00761000, 0.09571600, 0.57323900, 0.68941900,0.74759300, 1462326764486
